Timestamp,Location,Branch Name,Category,Gender,Brand,Size,Available Stock,Sold Stock,Total Items,Price,Restock Needed,Season Month,Data Split
5/4/2023 15:03,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Footwear,Men,Adidas,L,65,24,89,4243,No,May,Train
5/4/2023 15:26,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Footwear,Men,Adidas,XL,18,21,39,2848,No,May,Train
5/4/2023 18:59,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Footwear,Men,Adidas,XXL,77,8,85,3538,No,May,Train
5/5/2023 12:17,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Footwear,Men,Puma,XS,72,10,82,5994,No,May,Train
5/5/2023 13:00,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Footwear,Men,Puma,S,98,22,120,4482,No,May,Train
5/5/2023 13:16,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Footwear,Men,Puma,M,68,11,79,6606,No,May,Train
5/5/2023 13:20,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Footwear,Men,Puma,L,39,30,69,7910,No,May,Train
5/5/2023 13:28,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Footwear,Men,Puma,XL,24,33,57,6386,No,May,Train
5/5/2023 13:41,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Footwear,Men,Puma,XXL,45,39,84,2543,No,May,Train
5/5/2023 13:58,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Max,XS,80,38,118,5810,No,May,Train
5/5/2023 16:14,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Max,S,37,32,69,4384,No,May,Train
5/5/2023 17:22,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Max,M,79,14,93,1846,No,May,Train
5/5/2023 17:27,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Max,L,33,6,39,4026,No,May,Train
5/5/2023 17:39,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Max,XL,32,27,59,6897,No,May,Train
5/5/2023 17:43,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Max,XXL,71,36,107,3275,No,May,Train
5/5/2023 18:57,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Fastrack,XS,38,5,43,4506,No,May,Train
5/5/2023 19:19,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Fastrack,S,88,37,125,6002,No,May,Train
5/5/2023 19:48,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Fastrack,M,77,23,100,2767,No,May,Train
5/5/2023 20:14,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Fastrack,L,21,9,30,7813,No,May,Train
5/5/2023 20:55,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Fastrack,XL,55,9,64,4542,No,May,Train
5/6/2023 10:07,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Fastrack,XXL,22,12,34,3907,No,May,Train
5/6/2023 14:12,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Titan,XS,94,25,119,887,No,May,Train
5/6/2023 15:17,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Titan,S,40,47,87,2235,No,May,Train
5/6/2023 16:10,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Titan,M,20,27,47,5570,No,May,Train
5/6/2023 16:21,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Titan,L,82,10,92,4656,No,May,Train
5/6/2023 16:43,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Titan,XL,26,7,33,2106,No,May,Train
5/6/2023 19:12,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Accessories,Men,Titan,XXL,37,39,76,5601,No,May,Train
5/6/2023 19:16,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Max,XS,34,6,40,3833,No,May,Train
5/6/2023 19:36,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Max,S,37,19,56,6987,No,May,Train
5/6/2023 19:40,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Max,M,89,17,106,2674,No,May,Train
5/6/2023 20:34,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Max,L,30,12,42,3905,No,May,Train
5/6/2023 20:49,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Max,XL,37,4,41,4134,No,May,Train
5/7/2023 10:34,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Max,XXL,48,35,83,1823,No,May,Train
5/7/2023 12:07,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Jockey,XS,74,4,78,5629,No,May,Train
5/7/2023 12:59,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Jockey,S,65,40,105,1555,No,May,Train
5/7/2023 13:48,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Jockey,M,58,24,82,7350,No,May,Train
5/7/2023 14:03,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Jockey,L,22,5,27,4206,No,May,Train
5/7/2023 14:14,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Jockey,XL,29,14,43,1590,No,May,Train
5/7/2023 14:57,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Jockey,XXL,46,11,57,1201,No,May,Train
5/7/2023 16:31,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Van Heusen,XS,46,38,84,5895,No,May,Train
5/7/2023 16:51,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Van Heusen,S,68,37,105,4767,No,May,Train
5/7/2023 17:49,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Van Heusen,M,34,23,57,7116,No,May,Train
5/7/2023 20:17,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Van Heusen,L,92,48,140,3611,No,May,Train
5/7/2023 20:36,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Van Heusen,XL,50,18,68,4579,No,May,Train
5/7/2023 20:38,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Van Heusen,XXL,83,47,130,5370,No,May,Train
5/7/2023 20:42,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Calvin Klein,XS,77,23,100,3262,No,May,Train
5/8/2023 13:17,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Calvin Klein,S,54,16,70,1212,No,May,Train
5/8/2023 13:20,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Calvin Klein,M,107,33,140,1169,No,May,Train
5/8/2023 13:34,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Calvin Klein,L,67,39,106,5704,No,May,Train
5/8/2023 16:34,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Calvin Klein,XL,48,19,67,978,No,May,Train
5/8/2023 17:13,"Velachery, Chennai","Max Showroom - Velachery, Chennai",Basics,Men,Calvin Klein,XXL,69,37,106,4275,No,May,Train
5/8/2023 18:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Max,XS,54,11,65,6563,No,May,Train
5/8/2023 20:07,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Max,S,64,50,114,5512,No,May,Train
5/9/2023 11:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Max,M,28,44,72,5553,No,May,Train
5/9/2023 13:08,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Max,L,21,21,42,664,No,May,Train
5/9/2023 13:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Max,XL,108,27,135,6114,No,May,Train
5/9/2023 13:59,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Max,XXL,50,49,99,5245,No,May,Train
5/9/2023 14:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Allen Solly,XS,71,35,106,7794,No,May,Train
5/9/2023 15:55,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Allen Solly,S,24,21,45,2126,No,May,Train
5/9/2023 17:11,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Allen Solly,M,102,16,118,3636,No,May,Train
5/9/2023 19:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Allen Solly,L,62,42,104,4577,No,May,Train
5/9/2023 19:55,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Allen Solly,XL,56,34,90,4809,No,May,Train
5/10/2023 10:02,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Allen Solly,XXL,35,48,83,5972,No,May,Train
5/10/2023 10:26,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,XS,48,26,74,1062,No,May,Train
5/10/2023 10:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,S,21,37,58,6515,No,May,Train
5/10/2023 10:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,M,48,44,92,987,No,May,Train
5/10/2023 12:01,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,L,77,49,126,1822,No,May,Train
5/10/2023 12:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,XL,67,25,92,1478,No,May,Train
5/10/2023 12:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,XXL,107,31,138,4889,No,May,Train
5/10/2023 12:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,XS,25,51,76,5423,No,May,Train
5/10/2023 12:57,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,S,39,6,45,615,No,May,Train
5/10/2023 14:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,M,36,27,63,456,No,May,Train
5/10/2023 15:10,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,L,61,35,96,1356,No,May,Train
5/10/2023 15:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,XL,100,14,114,3852,No,May,Train
5/10/2023 15:35,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,XXL,58,13,71,6258,No,May,Train
5/10/2023 17:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,XS,27,47,74,848,No,May,Train
5/10/2023 18:07,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,S,90,30,120,430,No,May,Train
5/10/2023 18:12,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,M,28,25,53,7153,No,May,Train
5/10/2023 18:27,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,L,82,28,110,2233,No,May,Train
5/10/2023 18:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,XL,76,17,93,3607,No,May,Train
5/10/2023 19:11,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,XXL,36,26,62,7456,No,May,Train
5/10/2023 19:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,XS,40,32,72,3583,No,May,Train
5/10/2023 20:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,S,41,12,53,2028,No,May,Train
5/11/2023 10:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,M,13,39,52,1793,Yes,May,Train
5/11/2023 10:33,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,L,10,41,51,784,Yes,May,Train
5/11/2023 11:09,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,XL,40,41,81,5002,No,May,Train
5/11/2023 11:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,XXL,61,20,81,7083,No,May,Train
5/11/2023 13:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,XS,85,28,113,1406,No,May,Train
5/11/2023 14:27,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,S,91,24,115,5500,No,May,Train
5/11/2023 15:17,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,M,79,9,88,5241,No,May,Train
5/11/2023 16:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,L,43,33,76,4542,No,May,Train
5/11/2023 19:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,XL,80,9,89,5938,No,May,Train
5/11/2023 20:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,XXL,60,30,90,7576,No,May,Train
5/12/2023 10:26,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,XS,39,6,45,2045,No,May,Train
5/12/2023 13:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,S,34,31,65,6446,No,May,Train
5/12/2023 13:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,M,73,24,97,2113,No,May,Train
5/12/2023 13:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,L,44,21,65,5115,No,May,Train
5/12/2023 15:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,XL,46,16,62,1750,No,May,Train
5/12/2023 15:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,XXL,31,30,61,3038,No,May,Train
5/12/2023 16:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,XS,93,24,117,2481,No,May,Train
5/12/2023 17:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,S,78,27,105,6312,No,May,Train
5/12/2023 18:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,M,76,6,82,5279,No,May,Train
5/12/2023 18:57,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,L,67,37,104,4845,No,May,Train
5/12/2023 19:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,XL,53,13,66,5342,No,May,Train
5/13/2023 10:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,XXL,74,19,93,2161,No,May,Train
5/13/2023 10:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,XS,12,11,23,956,No,May,Train
5/13/2023 10:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,S,48,18,66,6158,No,May,Train
5/13/2023 10:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,M,68,16,84,6814,No,May,Train
5/13/2023 13:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,L,56,54,110,2809,No,May,Train
5/13/2023 14:14,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,XL,12,35,47,4983,Yes,May,Train
5/13/2023 14:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,XXL,91,27,118,5588,No,May,Train
5/13/2023 14:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,XS,66,12,78,3977,No,May,Train
5/13/2023 16:40,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,S,57,6,63,2722,No,May,Train
5/13/2023 17:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,M,43,9,52,4790,No,May,Train
5/13/2023 18:32,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,L,71,35,106,1723,No,May,Train
5/13/2023 18:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,XL,16,16,32,2356,No,May,Train
5/13/2023 20:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,XXL,23,29,52,1152,No,May,Train
5/13/2023 20:19,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,XS,69,18,87,6862,No,May,Train
5/13/2023 20:43,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,S,73,26,99,5676,No,May,Train
5/14/2023 14:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,M,70,8,78,666,No,May,Train
5/14/2023 14:34,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,L,63,20,83,4228,No,May,Train
5/14/2023 15:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,XL,32,47,79,5475,No,May,Train
5/14/2023 16:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,XXL,23,46,69,1916,No,May,Train
5/14/2023 19:59,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,XS,85,19,104,1911,No,May,Train
5/15/2023 10:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,S,55,50,105,2486,No,May,Train
5/15/2023 10:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,M,60,23,83,6322,No,May,Train
5/15/2023 11:29,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,L,99,28,127,7398,No,May,Train
5/15/2023 11:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,XL,71,27,98,4154,No,May,Train
5/15/2023 11:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,XXL,88,19,107,2814,No,May,Train
5/15/2023 12:18,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,XS,89,35,124,406,No,May,Train
5/15/2023 12:42,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,S,49,39,88,2972,No,May,Train
5/15/2023 12:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,M,53,38,91,7280,No,May,Train
5/15/2023 14:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,L,63,36,99,2353,No,May,Train
5/15/2023 16:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,XL,90,20,110,1838,No,May,Train
5/15/2023 20:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,XXL,34,9,43,5708,No,May,Train
5/15/2023 20:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,XS,30,33,63,3377,No,May,Train
5/16/2023 10:18,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,S,13,10,23,3106,No,May,Train
5/16/2023 11:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,M,59,51,110,2301,No,May,Train
5/16/2023 12:17,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,L,11,36,47,1276,Yes,May,Train
5/16/2023 14:19,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,XL,30,23,53,4638,No,May,Train
5/16/2023 18:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,XXL,84,10,94,6946,No,May,Train
5/16/2023 18:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,XS,98,15,113,1553,No,May,Train
5/16/2023 18:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,S,49,36,85,7464,No,May,Train
5/16/2023 19:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,M,89,14,103,4278,No,May,Train
5/16/2023 19:29,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,L,26,25,51,2929,No,May,Train
5/16/2023 19:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,XL,84,29,113,2473,No,May,Train
5/16/2023 20:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,XXL,20,32,52,7612,No,May,Train
5/17/2023 13:59,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,XS,79,6,85,4622,No,May,Train
5/17/2023 14:32,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,S,87,22,109,543,No,May,Train
5/17/2023 15:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,M,75,21,96,3702,No,May,Train
5/17/2023 17:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,L,66,47,113,6934,No,May,Train
5/17/2023 17:48,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,XL,71,20,91,3178,No,May,Train
5/18/2023 10:55,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,XXL,66,10,76,7502,No,May,Train
5/18/2023 11:18,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,XS,85,42,127,1610,No,May,Train
5/18/2023 13:38,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,S,50,32,82,4654,No,May,Train
5/18/2023 13:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,M,59,11,70,3262,No,May,Train
5/18/2023 15:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,L,36,32,68,7869,No,May,Train
5/18/2023 16:05,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,XL,27,32,59,7420,No,May,Train
5/18/2023 16:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,XXL,64,49,113,7098,No,May,Train
5/18/2023 17:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,XS,69,13,82,485,No,May,Train
5/18/2023 17:26,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,S,19,17,36,6588,No,May,Train
5/18/2023 18:04,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,M,24,12,36,409,No,May,Train
5/18/2023 18:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,L,38,49,87,2992,No,May,Train
5/18/2023 19:00,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,XL,58,13,71,5316,No,May,Train
5/18/2023 20:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,XXL,90,27,117,4021,No,May,Train
5/19/2023 10:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,XS,100,31,131,7507,No,May,Train
5/19/2023 11:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,S,24,45,69,651,No,May,Train
5/19/2023 11:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,M,66,14,80,6988,No,May,Train
5/19/2023 13:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,L,22,48,70,1123,No,May,Train
5/19/2023 14:43,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,XL,72,45,117,4458,No,May,Train
5/19/2023 17:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,XXL,53,35,88,2736,No,May,Train
5/19/2023 17:27,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,XS,77,15,92,4093,No,May,Train
5/19/2023 18:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,S,72,46,118,814,No,May,Train
5/19/2023 20:12,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,M,21,31,52,4766,No,May,Train
5/19/2023 20:38,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,L,86,22,108,6877,No,May,Train
5/19/2023 20:53,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,XL,93,32,125,2293,No,May,Train
5/20/2023 10:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,XXL,87,52,139,4951,No,May,Train
5/20/2023 11:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,XS,34,32,66,2597,No,May,Train
5/20/2023 11:43,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,S,16,14,30,7281,No,May,Train
5/20/2023 12:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,M,24,40,64,6434,No,May,Train
5/20/2023 13:10,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,L,19,6,25,2808,No,May,Train
5/20/2023 15:06,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,XL,30,12,42,873,No,May,Train
5/20/2023 15:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,XXL,88,43,131,3856,No,May,Train
5/20/2023 15:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,XS,27,30,57,1750,No,May,Train
5/20/2023 19:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,S,62,20,82,4218,No,May,Train
5/20/2023 20:35,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,M,93,31,124,6876,No,May,Train
5/20/2023 20:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,L,31,39,70,2320,No,May,Train
5/21/2023 10:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,XL,55,45,100,4497,No,May,Train
5/21/2023 11:00,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,XXL,82,19,101,2758,No,May,Train
5/21/2023 11:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,XS,62,41,103,4737,No,May,Train
5/21/2023 13:56,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,S,68,34,102,6781,No,May,Train
5/21/2023 14:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,M,61,48,109,3329,No,May,Train
5/21/2023 16:46,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,L,51,44,95,894,No,May,Train
5/21/2023 16:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,XL,82,6,88,800,No,May,Train
5/21/2023 17:34,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,XXL,74,31,105,6685,No,May,Train
5/21/2023 17:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,XS,77,11,88,5023,No,May,Train
5/21/2023 18:34,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,S,75,18,93,5055,No,May,Train
