Timestamp,Location,Branch Name,Category,Gender,Brand,Size,Available Stock,Sold Stock,Total Items,Price,Month,Year,Season,Restock Needed,Data Split
5/9/2023 19:55,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Allen Solly,XL,56,34,90,4809,May,2023,Summer,No,Train
5/10/2023 10:02,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Allen Solly,XXL,35,48,83,5972,May,2023,Summer,No,Train
5/10/2023 10:26,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,XS,48,26,74,1062,May,2023,Summer,No,Train
5/10/2023 10:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,S,21,37,58,6515,May,2023,Summer,No,Train
5/10/2023 10:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,M,48,44,92,987,May,2023,Summer,No,Train
5/10/2023 12:01,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,L,77,49,126,1822,May,2023,Summer,No,Train
5/10/2023 12:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,XL,67,25,92,1478,May,2023,Summer,No,Train
5/10/2023 12:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",T-shirts,Men,Levi's,XXL,107,31,138,4889,May,2023,Summer,No,Train
5/10/2023 12:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,XS,25,51,76,5423,May,2023,Summer,No,Train
5/10/2023 12:57,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,S,39,6,45,615,May,2023,Summer,No,Train
5/10/2023 14:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,M,36,27,63,456,May,2023,Summer,No,Train
5/10/2023 15:10,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,L,61,35,96,1356,May,2023,Summer,No,Train
5/10/2023 15:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,XL,100,14,114,3852,May,2023,Summer,No,Train
5/10/2023 15:35,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Max,XXL,58,13,71,6258,May,2023,Summer,No,Train
5/10/2023 17:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,XS,27,47,74,848,May,2023,Summer,No,Train
5/10/2023 18:07,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,S,90,30,120,430,May,2023,Summer,No,Train
5/10/2023 18:12,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,M,28,25,53,7153,May,2023,Summer,No,Train
5/10/2023 18:27,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,L,82,28,110,2233,May,2023,Summer,No,Train
5/10/2023 18:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,XL,76,17,93,3607,May,2023,Summer,No,Train
5/10/2023 19:11,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Levi's,XXL,36,26,62,7456,May,2023,Summer,No,Train
5/10/2023 19:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,XS,40,32,72,3583,May,2023,Summer,No,Train
5/10/2023 20:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,S,41,12,53,2028,May,2023,Summer,No,Train
5/11/2023 10:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,M,13,39,52,1793,May,2023,Summer,Yes,Train
5/11/2023 10:33,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,L,10,41,51,784,May,2023,Summer,Yes,Train
5/11/2023 11:09,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,XL,40,41,81,5002,May,2023,Summer,No,Train
5/11/2023 11:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jeans,Men,Lee Cooper,XXL,61,20,81,7083,May,2023,Summer,No,Train
5/11/2023 13:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,XS,85,28,113,1406,May,2023,Summer,No,Train
5/11/2023 14:27,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,S,91,24,115,5500,May,2023,Summer,No,Train
5/11/2023 15:17,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,M,79,9,88,5241,May,2023,Summer,No,Train
5/11/2023 16:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,L,43,33,76,4542,May,2023,Summer,No,Train
5/11/2023 19:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,XL,80,9,89,5938,May,2023,Summer,No,Train
5/11/2023 20:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Max,XXL,60,30,90,7576,May,2023,Summer,No,Train
5/12/2023 10:26,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,XS,39,6,45,2045,May,2023,Summer,No,Train
5/12/2023 13:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,S,34,31,65,6446,May,2023,Summer,No,Train
5/12/2023 13:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,M,73,24,97,2113,May,2023,Summer,No,Train
5/12/2023 13:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,L,44,21,65,5115,May,2023,Summer,No,Train
5/12/2023 15:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,XL,46,16,62,1750,May,2023,Summer,No,Train
5/12/2023 15:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Peter England,XXL,31,30,61,3038,May,2023,Summer,No,Train
5/12/2023 16:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,XS,93,24,117,2481,May,2023,Summer,No,Train
5/12/2023 17:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,S,78,27,105,6312,May,2023,Summer,No,Train
5/12/2023 18:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,M,76,6,82,5279,May,2023,Summer,No,Train
5/12/2023 18:57,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,L,67,37,104,4845,May,2023,Summer,No,Train
5/12/2023 19:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,XL,53,13,66,5342,May,2023,Summer,No,Train
5/13/2023 10:21,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Shirts,Men,Raymond,XXL,74,19,93,2161,May,2023,Summer,No,Train
5/13/2023 10:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,XS,12,11,23,956,May,2023,Summer,No,Train
5/13/2023 10:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,S,48,18,66,6158,May,2023,Summer,No,Train
5/13/2023 10:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,M,68,16,84,6814,May,2023,Summer,No,Train
5/13/2023 13:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,L,56,54,110,2809,May,2023,Summer,No,Train
5/13/2023 14:14,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,XL,12,35,47,4983,May,2023,Summer,Yes,Train
5/13/2023 14:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Max,XXL,91,27,118,5588,May,2023,Summer,No,Train
5/13/2023 14:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,XS,66,12,78,3977,May,2023,Summer,No,Train
5/13/2023 16:40,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,S,57,6,63,2722,May,2023,Summer,No,Train
5/13/2023 17:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,M,43,9,52,4790,May,2023,Summer,No,Train
5/13/2023 18:32,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,L,71,35,106,1723,May,2023,Summer,No,Train
5/13/2023 18:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,XL,16,16,32,2356,May,2023,Summer,No,Train
5/13/2023 20:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Biba,XXL,23,29,52,1152,May,2023,Summer,No,Train
5/13/2023 20:19,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,XS,69,18,87,6862,May,2023,Summer,No,Train
5/13/2023 20:43,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,S,73,26,99,5676,May,2023,Summer,No,Train
5/14/2023 14:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,M,70,8,78,666,May,2023,Summer,No,Train
5/14/2023 14:34,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,L,63,20,83,4228,May,2023,Summer,No,Train
5/14/2023 15:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,XL,32,47,79,5475,May,2023,Summer,No,Train
5/14/2023 16:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Dresses,Women,Global Desi,XXL,23,46,69,1916,May,2023,Summer,No,Train
5/14/2023 19:59,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,XS,85,19,104,1911,May,2023,Summer,No,Train
5/15/2023 10:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,S,55,50,105,2486,May,2023,Summer,No,Train
5/15/2023 10:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,M,60,23,83,6322,May,2023,Summer,No,Train
5/15/2023 11:29,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,L,99,28,127,7398,May,2023,Summer,No,Train
5/15/2023 11:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,XL,71,27,98,4154,May,2023,Summer,No,Train
5/15/2023 11:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Max,XXL,88,19,107,2814,May,2023,Summer,No,Train
5/15/2023 12:18,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,XS,89,35,124,406,May,2023,Summer,No,Train
5/15/2023 12:42,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,S,49,39,88,2972,May,2023,Summer,No,Train
5/15/2023 12:45,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,M,53,38,91,7280,May,2023,Summer,No,Train
5/15/2023 14:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,L,63,36,99,2353,May,2023,Summer,No,Train
5/15/2023 16:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,XL,90,20,110,1838,May,2023,Summer,No,Train
5/15/2023 20:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Biba,XXL,34,9,43,5708,May,2023,Summer,No,Train
5/15/2023 20:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,XS,30,33,63,3377,May,2023,Summer,No,Train
5/16/2023 10:18,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,S,13,10,23,3106,May,2023,Summer,No,Train
5/16/2023 11:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,M,59,51,110,2301,May,2023,Summer,No,Train
5/16/2023 12:17,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,L,11,36,47,1276,May,2023,Summer,Yes,Train
5/16/2023 14:19,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,XL,30,23,53,4638,May,2023,Summer,No,Train
5/16/2023 18:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Kurtis,Women,Aurelia,XXL,84,10,94,6946,May,2023,Summer,No,Train
5/16/2023 18:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,XS,98,15,113,1553,May,2023,Summer,No,Train
5/16/2023 18:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,S,49,36,85,7464,May,2023,Summer,No,Train
5/16/2023 19:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,M,89,14,103,4278,May,2023,Summer,No,Train
5/16/2023 19:29,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,L,26,25,51,2929,May,2023,Summer,No,Train
5/16/2023 19:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,XL,84,29,113,2473,May,2023,Summer,No,Train
5/16/2023 20:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Max,XXL,20,32,52,7612,May,2023,Summer,No,Train
5/17/2023 13:59,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,XS,79,6,85,4622,May,2023,Summer,No,Train
5/17/2023 14:32,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,S,87,22,109,543,May,2023,Summer,No,Train
5/17/2023 15:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,M,75,21,96,3702,May,2023,Summer,No,Train
5/17/2023 17:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,L,66,47,113,6934,May,2023,Summer,No,Train
5/17/2023 17:48,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,XL,71,20,91,3178,May,2023,Summer,No,Train
5/18/2023 10:55,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Sarees,Women,Avassa,XXL,66,10,76,7502,May,2023,Summer,No,Train
5/18/2023 11:18,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,XS,85,42,127,1610,May,2023,Summer,No,Train
5/18/2023 13:38,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,S,50,32,82,4654,May,2023,Summer,No,Train
5/18/2023 13:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,M,59,11,70,3262,May,2023,Summer,No,Train
5/18/2023 15:30,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,L,36,32,68,7869,May,2023,Summer,No,Train
5/18/2023 16:05,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,XL,27,32,59,7420,May,2023,Summer,No,Train
5/18/2023 16:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Max,XXL,64,49,113,7098,May,2023,Summer,No,Train
5/18/2023 17:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,XS,69,13,82,485,May,2023,Summer,No,Train
5/18/2023 17:26,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,S,19,17,36,6588,May,2023,Summer,No,Train
5/18/2023 18:04,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,M,24,12,36,409,May,2023,Summer,No,Train
5/18/2023 18:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,L,38,49,87,2992,May,2023,Summer,No,Train
5/18/2023 19:00,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,XL,58,13,71,5316,May,2023,Summer,No,Train
5/18/2023 20:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,Woodland,XXL,90,27,117,4021,May,2023,Summer,No,Train
5/19/2023 10:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,XS,100,31,131,7507,May,2023,Summer,No,Train
5/19/2023 11:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,S,24,45,69,651,May,2023,Summer,No,Train
5/19/2023 11:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,M,66,14,80,6988,May,2023,Summer,No,Train
5/19/2023 13:52,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,L,22,48,70,1123,May,2023,Summer,No,Train
5/19/2023 14:43,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,XL,72,45,117,4458,May,2023,Summer,No,Train
5/19/2023 17:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Jackets,Men,U.S. Polo Assn.,XXL,53,35,88,2736,May,2023,Summer,No,Train
5/19/2023 17:27,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,XS,77,15,92,4093,May,2023,Summer,No,Train
5/19/2023 18:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,S,72,46,118,814,May,2023,Summer,No,Train
5/19/2023 20:12,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,M,21,31,52,4766,May,2023,Summer,No,Train
5/19/2023 20:38,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,L,86,22,108,6877,May,2023,Summer,No,Train
5/19/2023 20:53,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,XL,93,32,125,2293,May,2023,Summer,No,Train
5/20/2023 10:16,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Max,XXL,87,52,139,4951,May,2023,Summer,No,Train
5/20/2023 11:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,XS,34,32,66,2597,May,2023,Summer,No,Train
5/20/2023 11:43,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,S,16,14,30,7281,May,2023,Summer,No,Train
5/20/2023 12:31,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,M,24,40,64,6434,May,2023,Summer,No,Train
5/20/2023 13:10,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,L,19,6,25,2808,May,2023,Summer,No,Train
5/20/2023 15:06,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,XL,30,12,42,873,May,2023,Summer,No,Train
5/20/2023 15:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Nike,XXL,88,43,131,3856,May,2023,Summer,No,Train
5/20/2023 15:49,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,XS,27,30,57,1750,May,2023,Summer,No,Train
5/20/2023 19:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,S,62,20,82,4218,May,2023,Summer,No,Train
5/20/2023 20:35,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,M,93,31,124,6876,May,2023,Summer,No,Train
5/20/2023 20:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,L,31,39,70,2320,May,2023,Summer,No,Train
5/21/2023 10:36,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,XL,55,45,100,4497,May,2023,Summer,No,Train
5/21/2023 11:00,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Activewear,Men,Adidas,XXL,82,19,101,2758,May,2023,Summer,No,Train
5/21/2023 11:20,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,XS,62,41,103,4737,May,2023,Summer,No,Train
5/21/2023 13:56,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,S,68,34,102,6781,May,2023,Summer,No,Train
5/21/2023 14:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,M,61,48,109,3329,May,2023,Summer,No,Train
5/21/2023 16:46,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,L,51,44,95,894,May,2023,Summer,No,Train
5/21/2023 16:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,XL,82,6,88,800,May,2023,Summer,No,Train
5/21/2023 17:34,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Max,XXL,74,31,105,6685,May,2023,Summer,No,Train
5/21/2023 17:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,XS,77,11,88,5023,May,2023,Summer,No,Train
5/21/2023 18:34,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,S,75,18,93,5055,May,2023,Summer,No,Train
5/21/2023 20:03,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,M,30,45,75,4583,May,2023,Summer,No,Train
5/21/2023 20:48,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,L,77,27,104,1497,May,2023,Summer,No,Train
5/22/2023 10:03,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,XL,23,42,65,5410,May,2023,Summer,No,Train
5/22/2023 10:10,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Aurelia,XXL,72,16,88,858,May,2023,Summer,No,Train
5/22/2023 10:27,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,XS,10,43,53,1627,May,2023,Summer,Yes,Train
5/22/2023 10:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,S,18,31,49,1173,May,2023,Summer,Yes,Train
5/22/2023 10:40,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,M,24,16,40,2529,May,2023,Summer,No,Train
5/22/2023 11:35,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,L,100,38,138,1609,May,2023,Summer,No,Train
5/22/2023 11:39,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,XL,72,13,85,6669,May,2023,Summer,No,Train
5/22/2023 12:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Ethnic Wear,Women,Biba,XXL,32,33,65,6440,May,2023,Summer,No,Train
5/22/2023 13:07,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,XS,24,40,64,2119,May,2023,Summer,No,Train
5/22/2023 14:24,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,S,73,24,97,4190,May,2023,Summer,No,Train
5/22/2023 14:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,M,18,40,58,1214,May,2023,Summer,Yes,Train
5/22/2023 17:02,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,L,56,15,71,7861,May,2023,Summer,No,Train
5/22/2023 17:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,XL,21,55,76,6097,May,2023,Summer,No,Train
5/22/2023 18:50,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Max,XXL,60,6,66,7766,May,2023,Summer,No,Train
5/22/2023 18:51,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,XS,59,38,97,7840,May,2023,Summer,No,Train
5/23/2023 11:59,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,S,85,47,132,2874,May,2023,Summer,No,Train
5/23/2023 12:56,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,M,65,36,101,2449,May,2023,Summer,No,Train
5/23/2023 15:35,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,L,70,35,105,452,May,2023,Summer,No,Train
5/23/2023 16:23,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,XL,40,38,78,2239,May,2023,Summer,No,Train
5/23/2023 18:02,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Van Heusen,XXL,53,17,70,6886,May,2023,Summer,No,Train
5/23/2023 18:17,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,XS,35,33,68,2682,May,2023,Summer,No,Train
5/23/2023 18:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,S,38,19,57,5674,May,2023,Summer,No,Train
5/23/2023 18:44,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,M,57,20,77,5690,May,2023,Summer,No,Train
5/23/2023 19:33,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,L,50,41,91,4114,May,2023,Summer,No,Train
5/23/2023 20:27,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,XL,95,26,121,2268,May,2023,Summer,No,Train
5/24/2023 11:47,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Trousers,Men,Peter England,XXL,70,51,121,6136,May,2023,Summer,No,Train
5/24/2023 13:43,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,XS,41,28,69,4416,May,2023,Summer,No,Train
5/24/2023 13:54,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,S,92,34,126,7824,May,2023,Summer,No,Train
5/24/2023 13:57,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,M,94,10,104,6754,May,2023,Summer,No,Train
5/24/2023 14:22,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,L,30,33,63,6457,May,2023,Summer,No,Train
5/24/2023 14:53,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,XL,104,25,129,6956,May,2023,Summer,No,Train
5/24/2023 16:04,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Max,XXL,52,25,77,1449,May,2023,Summer,No,Train
5/24/2023 16:56,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,XS,67,6,73,3851,May,2023,Summer,No,Train
5/24/2023 20:28,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,S,92,15,107,6034,May,2023,Summer,No,Train
5/25/2023 11:37,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,M,49,16,65,2429,May,2023,Summer,No,Train
5/25/2023 12:13,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,L,21,46,67,7506,May,2023,Summer,No,Train
5/25/2023 20:06,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,XL,103,25,128,1759,May,2023,Summer,No,Train
5/25/2023 20:41,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Raymond,XXL,19,38,57,4864,May,2023,Summer,Yes,Train
5/26/2023 11:09,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Blackberrys,XS,94,20,114,4155,May,2023,Summer,No,Train
5/26/2023 12:32,"Adyar, Chennai","Max Showroom - Adyar, Chennai",Blazers,Men,Blackberrys,S,84,44,128,6578,May,2023,Summer,No,Train
